obs_date,station_id,platform,obs_date_qc,latitude,longitude,position_qc,depth,depth_qc,temp,temp_qc,psal,psal_qc,type
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,10.0,1,22.29,1,35.93,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,20.0,1,22.3,1,35.97,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,30.0,1,22.3,1,35.97,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,50.0,1,21.83,1,35.95,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,100.0,1,18.46,1,35.46,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,75.0,1,19.24,1,35.95,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,190.0,1,14.92,1,36.04,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,310.0,1,13.22,1,35.62,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,366.0,1,11.22,1,35.35,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,0.0,1,22.4,1,35.93,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,440.0,1,8.9,1,35.21,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,558.0,1,7.2,1,35.1,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,632.0,1,6.32,1,35.05,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,863.0,1,4.86,1,35.05,1,B
1971-06-01 00:00:00,65517,2966,1,36.966,-70.166,1,150.0,1,15.68,1,36.08,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,201.0,1,4.32,1,34.6,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,102.0,1,5.14,1,34.6,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,152.0,1,4.63,1,34.6,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,249.0,1,4.59,1,34.67,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,488.0,1,4.26,1,34.89,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,393.0,1,4.59,1,34.87,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,948.0,1,3.94,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,765.0,1,4.15,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,76.0,1,5.36,1,34.57,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,297.0,1,4.77,1,34.79,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,51.0,1,5.41,1,34.41,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,3080.0,1,2.27,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,20.0,1,5.29,1,33.82,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,10.0,1,5.2,1,33.82,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,0.0,1,5.24,1,33.82,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,1134.0,1,3.8,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,1473.0,1,3.73,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,1900.0,1,3.48,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,2406.0,1,3.1,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,2841.0,1,2.65,1,34.94,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,580.0,1,4.29,1,34.93,1,B
1971-06-01 02:00:00,64446,2877,1,53.25,-50.349,1,30.0,1,5.24,1,33.89,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,0.0,1,7.14,1,34.91,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,10.0,1,6.98,1,34.902,1,B
1971-06-01 03:00:00,9238197,SHOM-1971,1,57.0,-17.3167,1,81.0,1,10.5,1,,9,C
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,20.0,1,6.84,1,34.909,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,30.0,1,6.32,1,34.919000000000004,1,B
1971-06-01 03:00:00,9238197,SHOM-1971,1,57.0,-17.3167,1,0.0,1,11.1,1,,9,C
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,75.0,1,6.12,1,34.933,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,100.0,1,5.94,1,34.943000000000005,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,150.0,1,5.71,1,34.914,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,200.0,1,5.78,1,34.968,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,250.0,1,5.76,1,35.023,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,300.0,1,5.63,1,35.02,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,50.0,1,6.29,1,34.976,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,500.0,1,4.94,1,35.024,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,400.0,1,5.32,1,35.064,1,B
1971-06-01 03:00:00,9238197,SHOM-1971,1,57.0,-17.3167,1,150.0,1,10.0,1,,9,C
1971-06-01 03:00:00,9238197,SHOM-1971,1,57.0,-17.3167,1,450.0,1,9.5,1,,9,C
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,2000.0,1,3.37,1,35.005,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,1500.0,1,3.72,1,35.016999999999996,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,1200.0,1,3.8,1,35.032,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,600.0,1,4.75,1,35.024,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,800.0,1,4.2,1,35.023,1,B
1971-06-01 03:00:00,239742,3363,1,57.5,-35.5,1,1000.0,1,3.88,1,34.992,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,0.0,1,20.0,1,36.49,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,200.0,1,15.9,1,36.22,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,150.0,1,16.3,1,36.27,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,100.0,1,16.8,1,36.35,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,75.0,1,17.3,1,36.36,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,50.0,1,18.7,1,36.42,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,10.0,1,20.0,1,36.49,1,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,15.0,1,20.0,1,,9,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,23.0,1,20.0,1,,9,B
1971-06-01 04:59:59,65263,2964,1,35.966,-33.133,1,25.0,1,19.8,1,36.47,1,B
1971-06-01 05:00:00,241058,3573,1,45.15,-53.949,1,70.0,1,1.48,1,32.385999999999996,1,B
1971-06-01 05:00:00,241058,3573,1,45.15,-53.949,1,50.0,1,4.38,1,32.258,1,B
1971-06-01 05:00:00,241058,3573,1,45.15,-53.949,1,20.0,1,7.24,1,32.189,1,B
1971-06-01 05:00:00,241058,3573,1,45.15,-53.949,1,0.0,1,7.2,1,32.173,1,B
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,260.0,1,14.8,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,108.0,1,16.1,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,80.0,1,16.3,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,36.0,1,17.4,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,21.0,1,18.1,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,178.0,1,15.3,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,50.0,1,16.9,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,14.0,1,18.5,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1795.0,1,5.4,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1836.0,1,5.3,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1891.0,1,5.4,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1913.0,1,5.2,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,0.0,1,19.0,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1734.0,1,5.6,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1326.0,1,6.8,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1412.0,1,6.3,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1503.0,1,5.9,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,990.0,1,9.4,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1597.0,1,5.6,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,935.0,1,10.3,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,848.0,1,10.8,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,785.0,1,11.3,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,714.0,1,12.0,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,623.0,1,12.5,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,537.0,1,13.2,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,445.0,1,13.7,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1655.0,1,5.6,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,347.0,1,14.4,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1207.0,1,7.8,1,,9,C
1971-06-01 06:54:00,9238453,SHOM-1971,1,36.56667,-25.6333,1,1102.0,1,8.7,1,,9,C
1971-06-01 07:00:00,9237964,SHOM-1971,1,55.98333,-16.5833,1,449.0,1,9.0,1,,9,C
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,0.0,1,22.2,1,35.66,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,1200.0,1,3.9,1,34.965,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,1000.0,1,4.02,1,34.961,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,800.0,1,4.32,1,34.961,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,600.0,1,5.06,1,35.0,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,500.0,1,5.54,1,35.024,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,10.0,1,22.32,1,35.66,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,1550.0,1,3.67,1,34.986999999999995,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,20.0,1,22.04,1,35.7,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,30.0,1,21.96,1,35.84,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,75.0,1,13.96,1,34.54,2,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,100.0,1,14.66,1,35.35,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,107.0,1,15.81,1,36.04,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,155.0,1,13.09,1,35.95,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,217.0,1,11.72,1,35.57,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,280.0,1,9.99,1,35.28,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,360.0,1,8.62,1,35.17,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,440.0,1,7.67,1,35.05,1,B
1971-06-01 07:00:00,65518,2966,1,36.983,-70.1,1,623.0,1,5.53,1,34.97,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,400.0,1,5.41,1,34.952,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,300.0,1,6.03,1,34.969,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,20.0,1,7.48,1,34.897,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,200.0,1,6.21,1,34.946999999999996,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,150.0,1,6.67,1,34.993,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,100.0,1,6.48,1,34.933,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,75.0,1,6.56,1,34.91,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,50.0,1,6.9,1,34.905,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,30.0,1,6.9,1,34.894,1,B
1971-06-01 07:00:00,9237964,SHOM-1971,1,55.98333,-16.5833,1,0.0,1,10.4,1,,9,C
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,10.0,1,7.56,1,34.906,1,B
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,0.0,1,7.59,1,34.917,1,B
1971-06-01 07:00:00,9238198,SHOM-1971,1,56.0,-16.6167,1,0.0,1,10.9,1,,9,C
1971-06-01 07:00:00,9238198,SHOM-1971,1,56.0,-16.6167,1,99.0,1,10.4,1,,9,C
1971-06-01 07:00:00,9238198,SHOM-1971,1,56.0,-16.6167,1,149.0,1,9.7,1,,9,C
1971-06-01 07:00:00,9238198,SHOM-1971,1,56.0,-16.6167,1,423.0,1,9.2,1,,9,C
1971-06-01 07:00:00,239743,3363,1,57.216,-34.783,1,250.0,1,6.46,1,35.004,1,B
1971-06-01 09:00:00,240464,3492,1,17.033,-16.733,1,98.0,1,13.91,1,35.44,1,B
1971-06-01 10:00:00,241059,3573,1,44.783,-54.216,1,0.0,1,7.5,1,32.207,1,B
1971-06-01 10:00:00,241059,3573,1,44.783,-54.216,1,50.0,1,4.58,1,32.965,1,B
1971-06-01 10:00:00,241059,3573,1,44.783,-54.216,1,100.0,1,4.48,1,33.726,1,B
1971-06-01 10:00:00,241059,3573,1,44.783,-54.216,1,150.0,1,6.2,1,34.387,1,B
1971-06-01 10:00:00,241059,3573,1,44.783,-54.216,1,20.0,1,7.5,1,32.214,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,200.0,1,16.4,1,,9,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,100.0,1,17.7,1,36.58,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,0.0,1,19.8,1,36.44,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,10.0,1,19.8,1,36.44,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,15.0,1,19.8,1,36.44,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,25.0,1,19.3,1,36.44,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,50.0,1,18.6,1,36.56,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,78.0,1,18.0,1,36.56,1,B
1971-06-01 10:59:59,65264,2964,1,36.0,-31.6,1,150.0,1,16.9,1,36.45,1,B
1971-06-01 11:00:00,9237965,SHOM-1971,1,54.83,-16.0633,1,282.0,1,10.8,1,,9,C
1971-06-01 11:00:00,9237965,SHOM-1971,1,54.83,-16.0633,1,449.0,1,9.6,1,,9,C
1971-06-01 11:00:00,9237965,SHOM-1971,1,54.83,-16.0633,1,0.0,1,11.8,1,,9,C
1971-06-01 11:00:00,9237965,SHOM-1971,1,54.83,-16.0633,1,333.0,1,9.9,1,,9,C
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,30.0,1,7.08,1,34.9,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,10.0,1,7.36,1,34.902,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,0.0,1,2.24,1,32.47,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,11.0,1,2.18,1,32.47,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,22.0,1,1.09,1,32.77,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,0.0,1,7.4,1,34.903,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,317.0,1,4.0,1,34.87,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,50.0,1,6.82,1,34.896,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,159.0,1,2.1,1,34.48,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,106.0,1,1.26,1,34.2,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,80.0,1,1.29,1,34.08,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,56.0,1,0.29,1,33.73,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,33.0,1,0.45,1,33.3,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,211.0,1,2.93,1,34.67,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,75.0,1,6.63,1,34.917,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,20.0,1,7.3,1,34.9,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,150.0,1,6.54,1,34.958,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,369.0,1,3.97,1,34.89,1,B
1971-06-01 12:00:00,64447,2877,1,51.666,-51.416000000000004,1,264.0,1,3.81,1,34.79,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,100.0,1,6.55,1,34.914,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,1500.0,1,3.74,1,35.004,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,1200.0,1,3.92,1,34.976,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,1000.0,1,4.14,1,34.976,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,800.0,1,4.62,1,34.99,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,2000.0,1,3.58,1,35.001999999999995,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,500.0,1,5.97,1,35.044000000000004,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,400.0,1,6.54,1,35.063,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,300.0,1,6.45,1,35.004,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,250.0,1,6.59,1,35.004,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,200.0,1,6.51,1,34.965,1,B
1971-06-01 12:00:00,239744,3363,1,56.916,-33.966,1,600.0,1,5.55,1,35.031,1,B
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1283.0,1,7.3,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1403.0,1,6.2,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1507.0,1,5.6,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1594.0,1,5.1,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1817.0,1,4.5,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1759.0,1,4.4,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1916.0,1,4.3,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1963.0,1,4.4,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1194.0,1,7.4,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1685.0,1,4.7,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1129.0,1,8.1,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1873.0,1,4.3,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,979.0,1,9.2,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,0.0,1,18.1,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,9.0,1,18.0,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,28.0,1,16.9,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,53.0,1,16.0,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,82.0,1,14.9,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,144.0,1,14.4,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,210.0,1,13.9,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,300.0,1,13.3,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,14.0,1,17.5,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,397.0,1,12.9,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,944.0,1,10.3,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,888.0,1,10.6,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,800.0,1,10.9,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,1064.0,1,8.7,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,613.0,1,11.8,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,502.0,1,12.2,1,,9,C
1971-06-01 13:00:00,9238454,SHOM-1971,1,37.03333,-24.0833,1,698.0,1,11.3,1,,9,C
1971-06-01 14:00:00,241060,3573,1,44.766,-54.1,1,100.0,1,1.53,1,33.535,1,B
1971-06-01 14:00:00,9198275,SHOM 1971,1,47.56667,-4.81668,1,1.0,1,14.6,1,,9,C
1971-06-01 14:00:00,9198275,SHOM 1971,1,47.56667,-4.81668,1,11.0,1,14.1,1,,9,C
1971-06-01 14:00:00,9198275,SHOM 1971,1,47.56667,-4.81668,1,0.0,1,14.6,1,,9,C
1971-06-01 14:00:00,241060,3573,1,44.766,-54.1,1,0.0,1,7.42,1,32.238,1,B
1971-06-01 14:00:00,241060,3573,1,44.766,-54.1,1,20.0,1,7.36,1,32.555,1,B
1971-06-01 14:00:00,241060,3573,1,44.766,-54.1,1,290.0,1,5.62,1,34.593,1,B
1971-06-01 14:00:00,241060,3573,1,44.766,-54.1,1,150.0,1,4.72,1,34.205,1,B
1971-06-01 14:00:00,241060,3573,1,44.766,-54.1,1,200.0,1,5.72,1,34.444,1,B
1971-06-01 14:00:00,9198275,SHOM 1971,1,47.56667,-4.81668,1,109.0,1,10.4,1,,9,C
1971-06-01 14:00:00,9198275,SHOM 1971,1,47.56667,-4.81668,1,16.0,1,12.2,1,,9,C
1971-06-01 14:00:00,9198275,SHOM 1971,1,47.56667,-4.81668,1,31.0,1,10.4,1,,9,C
1971-06-01 14:00:00,241060,3573,1,44.766,-54.1,1,50.0,1,2.7,1,32.918,1,B
1971-06-01 16:42:00,9237966,SHOM-1971,1,53.2,-14.95,1,0.0,1,11.9,1,,9,C
1971-06-01 16:42:00,9237966,SHOM-1971,1,53.2,-14.95,1,103.0,1,10.6,1,,9,C
1971-06-01 16:42:00,9237966,SHOM-1971,1,53.2,-14.95,1,449.0,1,10.5,1,,9,C
1971-06-01 16:42:00,9237966,SHOM-1971,1,53.2,-14.95,1,322.0,1,10.9,1,,9,C
1971-06-01 16:42:00,9237966,SHOM-1971,1,53.2,-14.95,1,278.0,1,10.1,1,,9,C
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,100.0,1,17.4,1,,9,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,15.0,1,20.0,1,36.56,1,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,0.0,1,20.0,1,36.56,1,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,200.0,1,16.3,1,36.33,1,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,150.0,1,16.8,1,,9,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,25.0,1,19.8,1,36.56,1,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,10.0,1,20.0,1,36.56,1,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,75.0,1,17.8,1,36.49,1,B
1971-06-01 16:59:59,65265,2964,1,35.916,-31.383000000000003,1,50.0,1,18.4,1,36.53,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,0.0,1,7.62,1,34.835,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,10.0,1,7.58,1,34.844,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,20.0,1,7.48,1,34.825,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,30.0,1,7.24,1,34.827,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,2000.0,1,3.37,1,35.006,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,1500.0,1,3.7,1,34.985,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,1200.0,1,3.84,1,34.961,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,100.0,1,6.66,1,34.89,1,B
1971-06-01 17:00:00,239745,3363,1,56.55,-33.0,1,800.0,1,4.58,1,35.012,1,B
